X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-04,2.000000e-07
0,-4.00e+00,4.00e-01,
1,0.00e+00,-2.00e-01,
2,-2.00e+00,4.00e-01,
3,-4.00e+00,-2.00e-01,
4,-4.00e+00,4.00e-01,
5,0.00e+00,0.00e+00,
6,-4.00e+00,4.00e-01,
7,0.00e+00,-2.00e-01,
8,-4.00e+00,4.00e-01,
9,0.00e+00,-2.00e-01,
10,-4.00e+00,4.00e-01,
11,0.00e+00,-2.00e-01,
12,-4.00e+00,4.00e-01,
13,0.00e+00,-2.00e-01,
14,-4.00e+00,4.00e-01,
15,0.00e+00,-2.00e-01,
16,-4.00e+00,4.00e-01,
17,-2.00e+00,-2.00e-01,
18,-4.00e+00,4.00e-01,
19,0.00e+00,-2.00e-01,
20,-2.00e+00,4.00e-01,
21,-4.00e+00,-2.00e-01,
22,-4.00e+00,4.00e-01,
23,0.00e+00,-2.00e-01,
24,-4.00e+00,4.00e-01,
25,0.00e+00,-2.00e-01,
26,-4.00e+00,4.00e-01,
27,0.00e+00,-2.00e-01,
28,-2.00e+00,4.00e-01,
29,-4.00e+00,-2.00e-01,
30,-4.00e+00,4.00e-01,
31,0.00e+00,-2.00e-01,
32,-4.00e+00,4.00e-01,
33,0.00e+00,-2.00e-01,
34,-4.00e+00,0.00e+00,
35,0.00e+00,4.00e-01,
36,-4.00e+00,4.00e-01,
37,0.00e+00,-2.00e-01,
38,-4.00e+00,4.00e-01,
39,0.00e+00,0.00e+00,
40,-4.00e+00,4.00e-01,
41,0.00e+00,-2.00e-01,
42,-4.00e+00,4.00e-01,
43,0.00e+00,-2.00e-01,
44,-4.00e+00,4.00e-01,
45,0.00e+00,-2.00e-01,
46,-4.00e+00,0.00e+00,
47,-2.00e+00,4.00e-01,
48,-4.00e+00,0.00e+00,
49,0.00e+00,4.00e-01,
50,-4.00e+00,4.00e-01,
51,0.00e+00,-2.00e-01,
52,-4.00e+00,4.00e-01,
53,0.00e+00,-2.00e-01,
54,-4.00e+00,4.00e-01,
55,0.00e+00,-2.00e-01,
56,-4.00e+00,4.00e-01,
57,0.00e+00,0.00e+00,
58,-4.00e+00,4.00e-01,
59,0.00e+00,0.00e+00,
60,-4.00e+00,0.00e+00,
61,0.00e+00,4.00e-01,
62,-4.00e+00,4.00e-01,
63,0.00e+00,-2.00e-01,
64,-4.00e+00,4.00e-01,
65,0.00e+00,-2.00e-01,
66,-4.00e+00,0.00e+00,
67,0.00e+00,4.00e-01,
68,-4.00e+00,-2.00e-01,
69,0.00e+00,6.00e-01,
70,-4.00e+00,4.00e-01,
71,0.00e+00,0.00e+00,
72,0.00e+00,1.00e+00,
73,-4.40e+01,-8.00e-01,
74,-3.20e+01,4.00e-01,
75,-3.60e+01,-2.00e-01,
76,-3.40e+01,-2.00e-01,
77,-3.80e+01,4.00e-01,
78,-3.40e+01,4.00e-01,
79,-3.80e+01,0.00e+00,
80,-4.20e+01,4.00e-01,
81,-3.20e+01,-9.40e+00,
82,-3.80e+01,-5.80e+00,
83,-3.60e+01,-6.80e+00,
84,-3.80e+01,-4.80e+00,
85,1.60e+01,-7.80e+00,
86,-6.00e+00,-6.20e+00,
87,-2.00e+00,-7.00e+00,
88,-2.00e+00,-6.20e+00,
89,-6.00e+00,-7.00e+00,
90,-4.00e+00,-7.20e+00,
91,0.00e+00,-6.20e+00,
92,-8.00e+00,-7.00e+00,
93,6.00e+00,5.20e+00,
94,0.00e+00,2.00e-01,
95,-4.00e+00,-2.00e-01,
96,-4.00e+00,-2.00e-01,
97,0.00e+00,4.00e-01,
98,-4.00e+00,-2.00e-01,
99,0.00e+00,4.00e-01,
100,-4.00e+00,0.00e+00,
101,0.00e+00,4.00e-01,
102,-4.00e+00,4.00e-01,
103,0.00e+00,0.00e+00,
104,-4.00e+00,4.00e-01,
105,0.00e+00,-2.00e-01,
106,-4.00e+00,0.00e+00,
107,0.00e+00,4.00e-01,
108,-4.00e+00,4.00e-01,
109,0.00e+00,-2.00e-01,
110,-4.00e+00,4.00e-01,
111,0.00e+00,-2.00e-01,
112,-4.00e+00,4.00e-01,
113,0.00e+00,-2.00e-01,
114,-4.00e+00,0.00e+00,
115,0.00e+00,4.00e-01,
116,-4.00e+00,4.00e-01,
117,0.00e+00,-2.00e-01,
118,-2.00e+00,4.00e-01,
119,-4.00e+00,-2.00e-01,
120,-4.00e+00,4.00e-01,
121,0.00e+00,-2.00e-01,
122,-4.00e+00,4.00e-01,
123,0.00e+00,-2.00e-01,
124,-4.00e+00,4.00e-01,
125,0.00e+00,0.00e+00,
126,-2.00e+00,4.00e-01,
127,-4.00e+00,-2.00e-01,
128,-4.00e+00,4.00e-01,
129,0.00e+00,-2.00e-01,
130,-4.00e+00,4.00e-01,
131,0.00e+00,-2.00e-01,
132,-4.00e+00,4.00e-01,
133,0.00e+00,-2.00e-01,
134,-4.00e+00,0.00e+00,
