X,CH1,Start,Increment,
Sequence,Volt,-3.000000e-06,5.000000e-09
0,0.00e+00,
1,-4.00e-01,
2,-4.00e-01,
3,4.00e-01,
4,0.00e+00,
5,-8.00e-01,
6,-4.00e-01,
7,0.00e+00,
8,0.00e+00,
9,-4.00e-01,
10,0.00e+00,
11,-4.00e-01,
12,0.00e+00,
13,-4.00e-01,
14,0.00e+00,
15,0.00e+00,
16,-4.00e-01,
17,4.00e-01,
18,-4.00e-01,
19,0.00e+00,
20,0.00e+00,
21,-4.00e-01,
22,0.00e+00,
23,-4.00e-01,
24,-4.00e-01,
25,0.00e+00,
26,0.00e+00,
27,-4.00e-01,
28,-4.00e-01,
29,0.00e+00,
30,0.00e+00,
31,-4.00e-01,
32,0.00e+00,
33,-4.00e-01,
34,0.00e+00,
35,-4.00e-01,
36,-4.00e-01,
37,0.00e+00,
38,-4.00e-01,
39,0.00e+00,
40,0.00e+00,
41,0.00e+00,
42,0.00e+00,
43,-4.00e-01,
44,-4.00e-01,
45,4.00e-01,
46,0.00e+00,
47,-4.00e-01,
48,-4.00e-01,
49,0.00e+00,
50,-4.00e-01,
51,4.00e-01,
52,0.00e+00,
53,-4.00e-01,
54,0.00e+00,
55,-4.00e-01,
56,0.00e+00,
57,-4.00e-01,
58,-4.00e-01,
59,0.00e+00,
60,0.00e+00,
61,0.00e+00,
62,-4.00e-01,
63,0.00e+00,
64,0.00e+00,
65,-4.00e-01,
66,0.00e+00,
67,-4.00e-01,
68,-4.00e-01,
69,0.00e+00,
70,-4.00e-01,
71,0.00e+00,
72,-4.00e-01,
73,0.00e+00,
74,-4.00e-01,
75,0.00e+00,
76,-4.00e-01,
77,0.00e+00,
78,0.00e+00,
79,-4.00e-01,
80,-4.00e-01,
81,0.00e+00,
82,0.00e+00,
83,0.00e+00,
84,0.00e+00,
85,4.00e-01,
86,-4.00e-01,
87,0.00e+00,
88,-4.00e-01,
89,0.00e+00,
90,-4.00e-01,
91,0.00e+00,
92,-4.00e-01,
93,0.00e+00,
94,-4.00e-01,
95,0.00e+00,
96,0.00e+00,
97,-4.00e-01,
98,0.00e+00,
99,-4.00e-01,
100,4.00e-01,
101,-4.00e-01,
102,-4.00e-01,
103,0.00e+00,
104,0.00e+00,
105,-4.00e-01,
106,0.00e+00,
107,-4.00e-01,
108,0.00e+00,
109,-4.00e-01,
110,0.00e+00,
111,-4.00e-01,
112,0.00e+00,
113,-4.00e-01,
114,0.00e+00,
115,-4.00e-01,
116,0.00e+00,
117,-4.00e-01,
118,0.00e+00,
119,-4.00e-01,
120,0.00e+00,
121,-4.00e-01,
122,-4.00e-01,
123,0.00e+00,
124,-4.00e-01,
125,0.00e+00,
126,-4.00e-01,
127,0.00e+00,
128,0.00e+00,
129,-4.00e-01,
130,0.00e+00,
131,-4.00e-01,
132,-4.00e-01,
133,0.00e+00,
134,-4.00e-01,
135,0.00e+00,
136,-4.00e-01,
137,0.00e+00,
138,0.00e+00,
139,-4.00e-01,
140,0.00e+00,
141,-4.00e-01,
142,-4.00e-01,
143,0.00e+00,
144,0.00e+00,
145,-4.00e-01,
146,0.00e+00,
147,-4.00e-01,
148,-4.00e-01,
149,0.00e+00,
150,0.00e+00,
151,-4.00e-01,
152,0.00e+00,
153,-4.00e-01,
154,0.00e+00,
155,-4.00e-01,
156,-4.00e-01,
157,4.00e-01,
158,-4.00e-01,
159,4.00e-01,
160,0.00e+00,
161,-8.00e-01,
162,-4.00e-01,
163,4.00e-01,
164,4.00e-01,
165,-4.00e-01,
166,0.00e+00,
167,-8.00e-01,
168,0.00e+00,
169,4.00e-01,
170,0.00e+00,
171,-4.00e-01,
172,0.00e+00,
173,-8.00e-01,
174,-8.00e-01,
175,0.00e+00,
176,-4.00e-01,
177,4.00e-01,
178,-4.00e-01,
179,4.00e-01,
180,0.00e+00,
181,-4.00e-01,
182,-4.00e-01,
183,0.00e+00,
184,0.00e+00,
185,-4.00e-01,
186,-4.00e-01,
187,0.00e+00,
188,0.00e+00,
189,-4.00e-01,
190,0.00e+00,
191,0.00e+00,
192,-4.00e-01,
193,4.00e-01,
194,0.00e+00,
195,4.00e-01,
196,0.00e+00,
197,-4.00e-01,
198,0.00e+00,
199,-4.00e-01,
200,0.00e+00,
201,-4.00e-01,
202,-8.00e-01,
203,0.00e+00,
204,-4.00e-01,
205,4.00e-01,
206,4.00e-01,
207,-4.00e-01,
208,0.00e+00,
209,-4.00e-01,
210,-4.00e-01,
211,0.00e+00,
212,0.00e+00,
213,-8.00e-01,
214,0.00e+00,
215,0.00e+00,
216,-4.00e-01,
217,4.00e-01,
218,0.00e+00,
219,0.00e+00,
220,4.00e-01,
221,-4.00e-01,
222,-4.00e-01,
223,0.00e+00,
224,0.00e+00,
225,-4.00e-01,
226,0.00e+00,
227,-4.00e-01,
228,0.00e+00,
229,-4.00e-01,
230,-4.00e-01,
231,0.00e+00,
232,0.00e+00,
233,-4.00e-01,
234,0.00e+00,
235,-4.00e-01,
236,0.00e+00,
237,-4.00e-01,
238,0.00e+00,
239,-4.00e-01,
240,0.00e+00,
241,-4.00e-01,
242,0.00e+00,
243,-4.00e-01,
244,0.00e+00,
245,4.00e-01,
246,0.00e+00,
247,0.00e+00,
248,0.00e+00,
249,-4.00e-01,
250,0.00e+00,
251,-4.00e-01,
252,-4.00e-01,
253,0.00e+00,
254,0.00e+00,
255,-4.00e-01,
256,0.00e+00,
257,-4.00e-01,
258,-4.00e-01,
259,0.00e+00,
260,0.00e+00,
261,-4.00e-01,
262,-4.00e-01,
263,0.00e+00,
264,-4.00e-01,
265,0.00e+00,
266,0.00e+00,
267,-4.00e-01,
268,4.00e-01,
269,-4.00e-01,
270,0.00e+00,
271,0.00e+00,
272,0.00e+00,
273,-4.00e-01,
274,-4.00e-01,
275,0.00e+00,
276,-4.00e-01,
277,0.00e+00,
278,-4.00e-01,
279,0.00e+00,
280,-4.00e-01,
281,0.00e+00,
282,-4.00e-01,
283,0.00e+00,
284,-4.00e-01,
285,0.00e+00,
286,-4.00e-01,
287,0.00e+00,
288,0.00e+00,
289,0.00e+00,
290,0.00e+00,
291,-4.00e-01,
292,0.00e+00,
293,-4.00e-01,
294,0.00e+00,
295,-4.00e-01,
296,0.00e+00,
297,-4.00e-01,
298,0.00e+00,
299,-4.00e-01,
300,0.00e+00,
301,-4.00e-01,
302,-4.00e-01,
303,0.00e+00,
304,0.00e+00,
305,0.00e+00,
306,-4.00e-01,
307,0.00e+00,
308,-4.00e-01,
309,0.00e+00,
310,0.00e+00,
311,-4.00e-01,
312,0.00e+00,
313,-4.00e-01,
314,-4.00e-01,
315,0.00e+00,
316,0.00e+00,
317,-4.00e-01,
318,-4.00e-01,
319,0.00e+00,
320,0.00e+00,
321,-4.00e-01,
322,-4.00e-01,
323,4.00e-01,
324,0.00e+00,
325,0.00e+00,
326,0.00e+00,
327,-4.00e-01,
328,-4.00e-01,
329,0.00e+00,
330,0.00e+00,
331,-4.00e-01,
332,0.00e+00,
333,-4.00e-01,
334,0.00e+00,
335,-4.00e-01,
336,0.00e+00,
337,-4.00e-01,
338,-4.00e-01,
339,0.00e+00,
340,0.00e+00,
341,-4.00e-01,
342,0.00e+00,
343,-4.00e-01,
344,0.00e+00,
345,-4.00e-01,
346,-4.00e-01,
347,0.00e+00,
348,0.00e+00,
349,-4.00e-01,
350,0.00e+00,
351,4.00e-01,
352,0.00e+00,
353,-4.00e-01,
354,0.00e+00,
355,-4.00e-01,
356,-4.00e-01,
357,0.00e+00,
358,0.00e+00,
359,-4.00e-01,
360,0.00e+00,
361,-4.00e-01,
362,0.00e+00,
363,-4.00e-01,
364,-4.00e-01,
365,4.00e-01,
366,0.00e+00,
367,-4.00e-01,
368,0.00e+00,
369,-4.00e-01,
370,0.00e+00,
371,-4.00e-01,
372,-4.00e-01,
373,0.00e+00,
374,0.00e+00,
375,0.00e+00,
376,0.00e+00,
377,-4.00e-01,
378,-4.00e-01,
379,0.00e+00,
380,-4.00e-01,
381,4.00e-01,
382,-4.00e-01,
383,0.00e+00,
384,0.00e+00,
385,-4.00e-01,
386,-4.00e-01,
387,4.00e-01,
388,0.00e+00,
389,-4.00e-01,
390,0.00e+00,
391,-4.00e-01,
392,0.00e+00,
393,-4.00e-01,
394,0.00e+00,
395,-4.00e-01,
396,0.00e+00,
397,-4.00e-01,
398,0.00e+00,
399,-4.00e-01,
400,0.00e+00,
401,-4.00e-01,
402,0.00e+00,
403,-4.00e-01,
404,0.00e+00,
405,-8.00e-01,
406,-4.00e-01,
407,0.00e+00,
408,0.00e+00,
409,-4.00e-01,
410,-4.00e-01,
411,0.00e+00,
412,0.00e+00,
413,0.00e+00,
414,0.00e+00,
415,-4.00e-01,
416,0.00e+00,
417,-4.00e-01,
418,-4.00e-01,
419,0.00e+00,
420,0.00e+00,
421,-4.00e-01,
422,0.00e+00,
423,0.00e+00,
424,0.00e+00,
425,-4.00e-01,
426,-4.00e-01,
427,0.00e+00,
428,0.00e+00,
429,-4.00e-01,
430,-4.00e-01,
431,0.00e+00,
432,0.00e+00,
433,-8.00e-01,
434,0.00e+00,
435,-4.00e-01,
436,0.00e+00,
437,-4.00e-01,
438,0.00e+00,
439,-4.00e-01,
440,0.00e+00,
441,4.00e-01,
442,-4.00e-01,
443,0.00e+00,
444,0.00e+00,
445,-4.00e-01,
446,0.00e+00,
447,-4.00e-01,
448,-4.00e-01,
449,0.00e+00,
450,0.00e+00,
451,0.00e+00,
452,0.00e+00,
453,-4.00e-01,
454,-4.00e-01,
455,0.00e+00,
456,0.00e+00,
457,-4.00e-01,
458,0.00e+00,
459,-4.00e-01,
460,0.00e+00,
461,-4.00e-01,
462,-4.00e-01,
463,0.00e+00,
464,-4.00e-01,
465,4.00e-01,
466,0.00e+00,
467,-4.00e-01,
468,0.00e+00,
469,-4.00e-01,
470,0.00e+00,
471,-4.00e-01,
472,-4.00e-01,
473,0.00e+00,
474,0.00e+00,
475,-4.00e-01,
476,0.00e+00,
477,-4.00e-01,
478,-4.00e-01,
479,0.00e+00,
480,-4.00e-01,
481,0.00e+00,
482,-4.00e-01,
483,0.00e+00,
484,-4.00e-01,
485,0.00e+00,
486,-4.00e-01,
487,0.00e+00,
488,-4.00e-01,
489,0.00e+00,
490,0.00e+00,
