X,CH1,Start,Increment,
Sequence,Volt,-6.000000e-07,1.000000e-09
0,0.00e+00,
1,0.00e+00,
2,0.00e+00,
3,0.00e+00,
4,0.00e+00,
5,-4.00e-01,
6,0.00e+00,
7,0.00e+00,
8,0.00e+00,
9,0.00e+00,
10,0.00e+00,
11,0.00e+00,
12,0.00e+00,
13,0.00e+00,
14,0.00e+00,
15,0.00e+00,
16,-4.00e-01,
17,0.00e+00,
18,0.00e+00,
19,0.00e+00,
20,-4.00e-01,
21,-4.00e-01,
22,0.00e+00,
23,-4.00e-01,
24,-4.00e-01,
25,0.00e+00,
26,-4.00e-01,
27,0.00e+00,
28,0.00e+00,
29,0.00e+00,
30,0.00e+00,
31,-4.00e-01,
32,-4.00e-01,
33,-4.00e-01,
34,0.00e+00,
35,-4.00e-01,
36,0.00e+00,
37,0.00e+00,
38,0.00e+00,
39,0.00e+00,
40,0.00e+00,
41,0.00e+00,
42,0.00e+00,
43,0.00e+00,
44,0.00e+00,
45,0.00e+00,
46,0.00e+00,
47,0.00e+00,
48,0.00e+00,
49,0.00e+00,
50,0.00e+00,
51,0.00e+00,
52,0.00e+00,
53,0.00e+00,
54,0.00e+00,
55,0.00e+00,
56,0.00e+00,
57,0.00e+00,
58,0.00e+00,
59,0.00e+00,
60,-4.00e-01,
61,-4.00e-01,
62,-4.00e-01,
63,-4.00e-01,
64,0.00e+00,
65,-4.00e-01,
66,0.00e+00,
67,4.00e-01,
68,4.00e-01,
69,4.00e-01,
70,0.00e+00,
71,4.00e-01,
72,0.00e+00,
73,0.00e+00,
74,0.00e+00,
75,0.00e+00,
76,0.00e+00,
77,0.00e+00,
78,-4.00e-01,
79,-4.00e-01,
80,0.00e+00,
81,-4.00e-01,
82,0.00e+00,
83,-8.00e-01,
84,0.00e+00,
85,0.00e+00,
86,0.00e+00,
87,0.00e+00,
88,0.00e+00,
89,0.00e+00,
90,0.00e+00,
91,0.00e+00,
92,0.00e+00,
93,0.00e+00,
94,0.00e+00,
95,0.00e+00,
96,0.00e+00,
97,-4.00e-01,
98,0.00e+00,
99,0.00e+00,
100,0.00e+00,
101,0.00e+00,
102,0.00e+00,
103,0.00e+00,
104,0.00e+00,
105,-4.00e-01,
